Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,price_to_hp_ratio,mpg_ratio,anomaly_score,anomaly,anomaly_type
Chrysler,Pacifica,2017,regular unleaded,287.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,28,18,1013,34495,120.19163763066202,1.5555555555555556,0.17603984241172949,0,Normal
Porsche,Panamera,2015,premium unleaded (required),570.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,15,1715,200500,351.7543859649123,1.6,0.0037975672248957704,0,Normal
Porsche,Panamera,2015,premium unleaded (required),310.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,27,18,1715,82800,267.0967741935484,1.5,0.117633510551503,0,Normal
Porsche,Panamera,2015,premium unleaded (required),420.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,26,17,1715,125600,299.04761904761904,1.5294117647058822,0.07453733479795288,0,Normal
Porsche,Panamera,2015,premium unleaded (required),420.0,6.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,27,17,1715,93200,221.9047619047619,1.588235294117647,0.09329901407268892,0,Normal
Porsche,Panamera,2015,premium unleaded (required),420.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,27,17,1715,98300,234.04761904761904,1.588235294117647,0.08838337684952613,0,Normal
Porsche,Panamera,2015,premium unleaded (required),520.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,15,1715,161100,309.8076923076923,1.6,0.038786264601939124,0,Normal
Porsche,Panamera,2015,premium unleaded (required),520.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,15,1715,141300,271.7307692307692,1.6,0.0460785442307714,0,Normal
Porsche,Panamera,2015,premium unleaded (required),570.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,15,1715,180300,316.3157894736842,1.6,0.015120256209725569,0,Normal
Porsche,Panamera,2015,premium unleaded (required),440.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,16,1715,113400,257.72727272727275,1.5,0.08828443834785771,0,Normal
Porsche,Panamera,2015,premium unleaded (required),310.0,6.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,18,1715,78100,251.93548387096774,1.5555555555555556,0.11831932806367723,0,Normal
Porsche,Panamera,2016,premium unleaded (required),520.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,15,1715,161100,309.8076923076923,1.6,0.038786264601939124,0,Normal
Porsche,Panamera,2016,premium unleaded (required),310.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,27,18,1715,82800,267.0967741935484,1.5,0.117633510551503,0,Normal
Porsche,Panamera,2016,premium unleaded (required),520.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,15,1715,141300,271.7307692307692,1.6,0.0460785442307714,0,Normal
Porsche,Panamera,2016,premium unleaded (required),570.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,15,1715,200500,351.7543859649123,1.6,0.0037975672248957704,0,Normal
Porsche,Panamera,2016,premium unleaded (required),310.0,6.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,18,1715,78100,251.93548387096774,1.5555555555555556,0.11831932806367723,0,Normal
Porsche,Panamera,2016,premium unleaded (required),570.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,15,1715,180300,316.3157894736842,1.6,0.015120256209725569,0,Normal
Porsche,Panamera,2016,premium unleaded (required),310.0,6.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,28,18,1715,80000,258.06451612903226,1.5555555555555556,0.11581612219281723,0,Normal
Porsche,Panamera,2016,premium unleaded (required),440.0,8.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,24,16,1715,113400,257.72727272727275,1.5,0.08828443834785771,0,Normal
Porsche,Panamera,2016,premium unleaded (required),310.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,27,18,1715,84300,271.93548387096774,1.5,0.11579158543526008,0,Normal
Porsche,Panamera,2016,premium unleaded (required),420.0,6.0,AUTOMATED_MANUAL,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,27,17,1715,93200,221.9047619047619,1.588235294117647,0.09329901407268892,0,Normal
Porsche,Panamera,2016,premium unleaded (required),420.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,26,17,1715,125600,299.04761904761904,1.5294117647058822,0.07453733479795288,0,Normal
Porsche,Panamera,2016,premium unleaded (required),420.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,27,17,1715,98300,234.04761904761904,1.588235294117647,0.08838337684952613,0,Normal
Buick,Park Avenue,2003,premium unleaded (required),240.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,25,16,155,39725,165.52083333333334,1.5625,0.17031810948549564,0,Normal
Buick,Park Avenue,2003,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Sedan,27,17,155,34600,168.78048780487805,1.588235294117647,0.15850102007792466,0,Normal
Buick,Park Avenue,2004,premium unleaded (required),240.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,26,16,155,40425,168.4375,1.625,0.1530077052523689,0,Normal
Buick,Park Avenue,2004,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Sedan,27,18,155,35250,171.9512195121951,1.5,0.17278514957994828,0,Normal
Buick,Park Avenue,2005,premium unleaded (required),240.0,6.0,AUTOMATIC,front wheel drive,4.0,Performance,Large,Sedan,26,17,155,40730,169.70833333333334,1.5294117647058822,0.1790205146316139,0,Normal
Buick,Park Avenue,2005,regular unleaded,205.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Sedan,27,18,155,35555,173.4390243902439,1.5,0.17274850376459855,0,Normal
Rolls-Royce,Park Ward,2001,premium unleaded (required),322.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury",Large,Sedan,15,11,86,259900,807.1428571428571,1.3636363636363635,-0.08739988486605688,1,High Price/HP Ratio
Rolls-Royce,Park Ward,2002,premium unleaded (required),322.0,12.0,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury",Large,Sedan,15,11,86,262990,816.7391304347826,1.3636363636363635,-0.09027160210713481,1,High Price/HP Ratio
Toyota,Paseo,1995,regular unleaded,100.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,33,25,2031,2000,20.0,1.32,0.1040811083385893,0,Normal
Toyota,Paseo,1996,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,32,26,2031,2000,21.50537634408602,1.2307692307692308,0.08201929356074622,0,Normal
Toyota,Paseo,1997,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Coupe,34,26,2031,2000,21.50537634408602,1.3076923076923077,0.09436703682698688,0,Normal
Toyota,Paseo,1997,regular unleaded,93.0,4.0,MANUAL,front wheel drive,2.0,,Compact,Convertible,32,25,2031,2178,23.419354838709676,1.28,0.0923862047093093,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,24,873,26280,154.58823529411765,1.5,0.15533244945743796,0,Normal
Volkswagen,Passat,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Diesel,Midsize,Sedan,42,30,873,29125,194.16666666666666,1.4,0.09715231168690608,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,24,873,22440,132.0,1.5,0.15658251077517182,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,24,873,22440,132.0,1.5,0.15658251077517182,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,24,873,23995,141.14705882352942,1.5,0.15705836128497724,0,Normal
Volkswagen,Passat,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Diesel,Midsize,Sedan,42,30,873,30850,205.66666666666666,1.4,0.08845778664370729,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,24,873,31790,187.0,1.5,0.14174797917065923,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,24,873,24375,143.38235294117646,1.5,0.15684489566200527,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,35,24,873,21340,125.52941176470588,1.4583333333333333,0.16495300228822762,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,24,873,31790,187.0,1.5,0.14174797917065923,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,24,873,26280,154.58823529411765,1.5,0.15533244945743796,0,Normal
Volkswagen,Passat,2015,diesel,150.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Diesel,Midsize,Sedan,42,30,873,33925,226.16666666666666,1.4,0.07493199455663052,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,24,873,28105,165.3235294117647,1.5,0.15531091384606227,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,24,873,24375,143.38235294117646,1.5,0.15684489566200527,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,35,24,873,26915,158.3235294117647,1.4583333333333333,0.1665501963621283,0,Normal
Volkswagen,Passat,2015,diesel,150.0,4.0,MANUAL,front wheel drive,4.0,Diesel,Midsize,Sedan,44,30,873,27095,180.63333333333333,1.4666666666666666,0.09107049483042501,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,24,873,28115,165.38235294117646,1.5,0.15531091384606227,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,24,873,23995,141.14705882352942,1.5,0.15705836128497724,0,Normal
Volkswagen,Passat,2015,premium unleaded (required),280.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,28,20,873,35995,128.55357142857142,1.4,0.19107218247233348,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,35,24,873,26915,158.3235294117647,1.4583333333333333,0.1665501963621283,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,24,873,28105,165.3235294117647,1.5,0.15531091384606227,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,36,24,873,28115,165.38235294117646,1.5,0.15531091384606227,0,Normal
Volkswagen,Passat,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,,Midsize,Sedan,35,24,873,21340,125.52941176470588,1.4583333333333333,0.16495300228822762,0,Normal
Volkswagen,Passat,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,25,873,26280,154.58823529411765,1.52,0.14686775854239176,0,Normal
Volkswagen,Passat,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,25,873,34270,201.58823529411765,1.52,0.12157247195917975,0,Normal
Volkswagen,Passat,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,25,873,30495,179.38235294117646,1.52,0.1356407085632591,0,Normal
Volkswagen,Passat,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,25,873,24750,145.58823529411765,1.52,0.14937011404741635,0,Normal
Volkswagen,Passat,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,25,873,24750,145.58823529411765,1.52,0.14937011404741635,0,Normal
Volkswagen,Passat,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,25,873,28410,167.11764705882354,1.52,0.14624109984096995,0,Normal
Volkswagen,Passat,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,25,873,23975,141.02941176470588,1.52,0.1491633314752897,0,Normal
Volkswagen,Passat,2016,premium unleaded (required),280.0,6.0,AUTOMATED_MANUAL,front wheel drive,4.0,Performance,Midsize,Sedan,28,20,873,36835,131.55357142857142,1.4,0.19225115635438156,0,Normal
Volkswagen,Passat,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,25,873,22440,132.0,1.52,0.14808732716467832,0,Normal
Volkswagen,Passat,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,25,873,23975,141.02941176470588,1.52,0.1491633314752897,0,Normal
Volkswagen,Passat,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,25,873,22440,132.0,1.52,0.14808732716467832,0,Normal
Volkswagen,Passat,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,25,873,26280,154.58823529411765,1.52,0.14686775854239176,0,Normal
Volkswagen,Passat,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,25,873,28410,167.11764705882354,1.52,0.14624109984096995,0,Normal
Volkswagen,Passat,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,25,873,34270,201.58823529411765,1.52,0.12157247195917975,0,Normal
Volkswagen,Passat,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,38,25,873,30495,179.38235294117646,1.52,0.1356407085632591,0,Normal
Volkswagen,Passat,2017,premium unleaded (required),280.0,6.0,AUTOMATED_MANUAL,front wheel drive,4.0,Performance,Midsize,Sedan,28,20,873,29295,104.625,1.4,0.1849163742332735,0,Normal
Volkswagen,Passat,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,34,23,873,27995,164.6764705882353,1.4782608695652173,0.16696226462953978,0,Normal
Volkswagen,Passat,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,34,23,873,22440,132.0,1.4782608695652173,0.16842644516807403,0,Normal
Volkswagen,Passat,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,34,23,873,23975,141.02941176470588,1.4782608695652173,0.16825300115181024,0,Normal
Volkswagen,Passat,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,34,23,873,30995,182.3235294117647,1.4782608695652173,0.15491261982604387,0,Normal
Volkswagen,Passat,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,34,23,873,25495,149.97058823529412,1.4782608695652173,0.16711933460206946,0,Normal
Volkswagen,Passat,2017,premium unleaded (required),280.0,6.0,AUTOMATED_MANUAL,front wheel drive,4.0,Performance,Midsize,Sedan,28,20,873,33995,121.41071428571429,1.4,0.19036014197169626,0,Normal
Honda,Passport,2000,regular unleaded,205.0,6.0,MANUAL,rear wheel drive,4.0,,Midsize,4dr SUV,18,15,2202,2452,11.960975609756098,1.2,0.09040451695926754,0,Normal
Honda,Passport,2000,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,19,14,2202,2879,14.04390243902439,1.3571428571428572,0.11934965279773047,0,Normal
Honda,Passport,2000,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,19,15,2202,2715,13.24390243902439,1.2666666666666666,0.1167783715533755,0,Normal
Honda,Passport,2000,regular unleaded,205.0,6.0,MANUAL,four wheel drive,4.0,,Midsize,4dr SUV,18,15,2202,2668,13.014634146341463,1.2,0.09208565197144264,0,Normal
Honda,Passport,2001,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,19,15,2202,30500,148.78048780487805,1.2666666666666666,0.1621630060308747,0,Normal
Honda,Passport,2001,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,19,15,2202,27300,133.17073170731706,1.2666666666666666,0.1644679327648731,0,Normal
Honda,Passport,2001,regular unleaded,205.0,6.0,MANUAL,rear wheel drive,4.0,,Midsize,4dr SUV,19,15,2202,23000,112.1951219512195,1.2666666666666666,0.16326814714420557,0,Normal
Honda,Passport,2001,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,20,15,2202,24150,117.8048780487805,1.3333333333333333,0.1767589227175561,0,Normal
Honda,Passport,2001,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,20,15,2202,28050,136.82926829268294,1.3333333333333333,0.17705700484817932,0,Normal
Honda,Passport,2001,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,20,15,2202,26800,130.73170731707316,1.3333333333333333,0.178331357452231,0,Normal
Honda,Passport,2001,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,19,15,2202,29250,142.6829268292683,1.2666666666666666,0.16256902368207243,0,Normal
Honda,Passport,2001,regular unleaded,205.0,6.0,MANUAL,four wheel drive,4.0,,Midsize,4dr SUV,19,15,2202,26150,127.5609756097561,1.2666666666666666,0.1638059244816476,0,Normal
Honda,Passport,2002,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,19,15,2202,30900,150.73170731707316,1.2666666666666666,0.1618928389786043,0,Normal
Honda,Passport,2002,regular unleaded,205.0,6.0,MANUAL,four wheel drive,4.0,,Midsize,4dr SUV,19,15,2202,26450,129.02439024390245,1.2666666666666666,0.16409055315181598,0,Normal
Honda,Passport,2002,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,20,15,2202,24450,119.26829268292683,1.3333333333333333,0.17847602531098528,0,Normal
Honda,Passport,2002,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,20,15,2202,28450,138.78048780487805,1.3333333333333333,0.17705700484817932,0,Normal
Honda,Passport,2002,regular unleaded,205.0,6.0,MANUAL,rear wheel drive,4.0,,Midsize,4dr SUV,19,15,2202,23300,113.65853658536585,1.2666666666666666,0.16344908878741737,0,Normal
Honda,Passport,2002,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,19,15,2202,29550,144.14634146341464,1.2666666666666666,0.16290136111504672,0,Normal
Honda,Passport,2002,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,,Midsize,4dr SUV,19,15,2202,27600,134.6341463414634,1.2666666666666666,0.1644679327648731,0,Normal
Honda,Passport,2002,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Midsize,4dr SUV,20,15,2202,27100,132.1951219512195,1.3333333333333333,0.17889253665924298,0,Normal
Nissan,Pathfinder,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,4dr SUV,27,20,2009,29510,113.5,1.35,0.183723929338034,0,Normal
Nissan,Pathfinder,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,4dr SUV,27,20,2009,29780,114.53846153846153,1.35,0.183723929338034,0,Normal
Nissan,Pathfinder,2015,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,26,19,2009,37900,145.76923076923077,1.368421052631579,0.1886037813889358,0,Normal
Nissan,Pathfinder,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,4dr SUV,27,20,2009,41560,159.84615384615384,1.35,0.18262146319872913,0,Normal
Nissan,Pathfinder,2015,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,26,19,2009,34830,133.96153846153845,1.368421052631579,0.18957403209397616,0,Normal
Nissan,Pathfinder,2015,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,26,19,2009,31200,120.0,1.368421052631579,0.18865018916987664,0,Normal
Nissan,Pathfinder,2015,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,26,19,2009,34500,132.69230769230768,1.368421052631579,0.18900404714296237,0,Normal
Nissan,Pathfinder,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,4dr SUV,27,20,2009,32810,126.1923076923077,1.35,0.18553375960103718,0,Normal
Nissan,Pathfinder,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,4dr SUV,27,20,2009,36210,139.26923076923077,1.35,0.1862799614569276,0,Normal
Nissan,Pathfinder,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,4dr SUV,27,20,2009,33140,127.46153846153847,1.35,0.18553375960103718,0,Normal
Nissan,Pathfinder,2015,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,26,19,2009,43250,166.34615384615384,1.368421052631579,0.18237766747035156,0,Normal
Nissan,Pathfinder,2015,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,26,19,2009,31470,121.03846153846153,1.368421052631579,0.1887877678496429,0,Normal
Nissan,Pathfinder,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,4dr SUV,27,20,2009,33150,127.5,1.35,0.18553375960103718,0,Normal
Nissan,Pathfinder,2016,regular unleaded,260.0,6.0,AUTOMATIC,four wheel drive,4.0,Crossover,Large,4dr SUV,26,19,2009,38100,146.53846153846155,1.368421052631579,0.1886037813889358,0,Normal
Nissan,Pathfinder,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Large,4dr SUV,27,20,2009,41610,160.03846153846155,1.35,0.18262146319872913,0,Normal
